white_rating,black_rating,winner,termination_reason,opening_name,opening_eco,opening_play_turns,turns
1746,1507,black,outoftime,gruenfeld defense: exchange variation | modern exchange variation,d85,13,46
1903,1752,white,resign,indian game,a45,2,15
1694,1763,white,mate,dutch defense,a80,2,111
1761,1857,black,mate,torre attack: classical defense | nimzowitsch variation,a46,6,92
1770,1853,black,mate,trompowsky attack,a45,3,52
1805,1758,black,resign,dutch defense,a80,2,42
1778,1746,black,resign,queen's gambit declined: normal defense,d35,6,72
1735,1725,white,resign,old benoni defense,a43,2,65
1739,1980,black,mate,italian game: giuoco piano | greco's attack,c54,13,92
1783,1749,white,resign,french defense: knight variation,c00,3,149
1859,2417,black,resign,italian game: two knights defense | polerio defense | suhle defense,c59,16,56
1853,1629,white,mate,st. george defense,c00,4,111
1861,1547,draw,draw,philidor defense: exchange variation,c41,8,86
2081,1691,white,resign,italian game: evans gambit declined,c51,8,76
1967,2074,black,outoftime,benoni defense: classical variation,a70,13,40
1838,2080,draw,draw,benko gambit,a57,6,117
2072,1964,white,mate,giuoco piano,c50,6,35
2072,1500,black,resign,sicilian defense: kan variation | knight variation,b43,9,78
1904,2089,white,resign,benoni defense: classical variation | new york variation,a70,15,61
1857,2084,black,resign,sicilian defense: bowdler attack,b20,3,64
1814,2080,black,resign,giuoco piano,c50,6,102
2037,2070,black,resign,sicilian defense: alapin variation,b22,3,27
2064,1897,white,resign,italian game: anti-fried liver defense,c55,6,59
1867,2064,white,resign,english opening: king's english variation | two knights variation | smyslov system,a22,6,59
2077,2011,black,resign,russian game: nimzowitsch attack,c42,9,104
2085,2077,draw,draw,sicilian defense: closed variation,b23,3,69
2073,1837,white,resign,modern defense,b06,2,133
1848,2068,black,resign,sicilian defense: mcdonnell attack,b21,3,36
2070,1975,draw,draw,sicilian defense: flohr variation,b32,8,137
1899,2076,draw,draw,indian game,a45,2,115
2065,2068,white,mate,sicilian defense: lasker-pelikan variation | bird variation,b33,16,49
1976,2056,black,resign,colle system: traditional colle,d05,9,102
2051,1810,white,resign,italian game: two knights defense | modern bishop's opening,c55,7,61
1426,1341,black,resign,sicilian defense: smith-morra gambit #2,b21,3,84
1466,1532,white,mate,queen's pawn game: anti-torre,d02,4,53
997,1500,black,resign,french defense: advance variation #3,c02,5,45
1515,1879,black,resign,polish opening,a00,1,71
1875,1568,white,resign,benoni defense: benoni gambit accepted,a43,3,139
1859,2004,white,resign,queen's gambit accepted: classical defense,d26,10,161
1862,2199,black,resign,dutch defense: normal variation,a84,4,44
1530,1872,white,mate,sicilian defense,b50,4,29
1870,1430,white,mate,polish defense,a40,2,51
1691,1858,black,resign,sicilian defense: scheveningen variation | classical variation,b84,12,74
1860,1815,draw,draw,queen's gambit refused: chigorin defense | main line,d07,6,48
1855,1615,white,mate,queen's gambit declined,d30,4,131
2068,1500,black,resign,queen's gambit declined,d30,4,96
1910,2060,black,resign,french defense: tarrasch variation | chistyakov defense,c07,8,134
2058,1616,white,resign,queen's gambit accepted,d20,4,61
1693,2055,black,outoftime,queen's indian defense: fianchetto traditional,e15,8,62
1273,2054,black,resign,french defense: advance variation #4,c02,6,58
2038,2141,white,mate,benko gambit,a57,6,49
2034,1747,white,resign,queen's indian defense,e12,6,71
1979,2049,white,resign,queen's indian defense,e12,6,73
2044,2027,draw,draw,queen's indian defense,e12,6,87
2014,2023,white,resign,queen's gambit refused: baltic defense | pseudo-slav,d02,8,63
2094,1997,black,resign,french defense: advance variation | milner-barry gambit,c02,11,38
1996,1403,white,mate,king's indian defense: saemisch variation | closed variation | 7...c6,e88,14,43
1994,1522,white,resign,polish defense,a40,2,73
1733,2016,white,mate,nimzo-indian defense,e20,6,151
2014,1585,white,mate,queen's gambit declined: traditional variation,d30,7,47
1535,2012,black,resign,french defense: knight variation,c00,3,58
2008,1735,white,outoftime,king's indian defense: saemisch variation | normal defense,e81,10,53
1646,2031,white,resign,queen's gambit declined: normal defense,d35,6,75
1913,2020,black,resign,french defense #2,c00,2,36
2173,2240,black,outoftime,sicilian defense: najdorf variation | opocensky variation,b92,11,32
2228,2228,white,resign,french defense: advance variation | paulsen attack,c02,9,77
2078,2228,black,resign,sicilian defense: wing gambit | marshall variation,b20,5,68
2069,2223,black,mate,sicilian defense,b50,4,140
2229,2004,draw,draw,sicilian defense: delayed alapin,b50,5,124
2233,2540,black,resign,italian game: classical variation | giuoco pianissimo,c53,9,57
2229,1947,white,resign,sicilian defense: delayed alapin,b50,5,67
2052,2222,black,resign,sicilian defense: bowdler attack,b20,3,51
2164,2212,black,resign,blumenfeld countergambit #2,e10,6,43
2207,1993,white,outoftime,sicilian defense: najdorf variation | opocensky variation | modern line,b92,16,137
2222,2029,black,resign,french defense: advance variation | lputian variation,c02,12,72
2364,2222,white,resign,english opening: anglo-indian defense | king's indian formation,a15,4,31
2157,2213,black,resign,blumenfeld countergambit #2,e10,6,76
2206,2046,white,resign,french defense: advance variation | main line,c02,11,71
2214,2336,black,resign,french defense: advance variation | main line,c02,11,158
2252,2224,white,mate,indian game,a45,2,43
2136,2215,black,resign,sicilian defense: najdorf variation | zagreb (fianchetto) variation,b91,11,66
2277,2201,black,outoftime,indian game,a45,2,40
2220,1973,black,resign,scandinavian defense: modern variation #2,b01,4,38
2215,1998,white,mate,caro-kann defense: advance variation | short variation,b12,7,91
2064,2215,black,resign,sicilian defense: najdorf variation | english attack,b90,11,58
2228,2203,black,resign,sicilian defense: najdorf variation,b94,11,13
2228,2203,white,mate,nimzo-larsen attack: classical variation,a01,2,115
2103,2194,black,resign,torre attack: classical defense | nimzowitsch variation,a46,6,38
2207,2206,white,resign,king's indian | fianchetto | classical variation | 8.e4,e68,15,59
2621,2206,white,resign,sicilian defense: najdorf | lipnitsky attack,b90,11,69
1803,1542,white,resign,queen's pawn game: franco-sicilian defense,c00,4,83
1751,1793,black,resign,english opening: caro-kann defensive system,a11,2,54
1807,1719,black,mate,sicilian defense: smith-morra gambit,b21,5,152
1728,1798,black,mate,caro-kann defense,b10,2,40
1812,1714,black,mate,english opening: anglo-dutch defense,a10,2,60
1397,1376,white,mate,scandinavian defense: mieses-kotroc variation,b01,4,57
1490,1474,black,outoftime,philidor defense #3,c41,5,98
1354,1405,white,mate,sicilian defense,b50,4,143
1503,1494,white,mate,vienna game: stanley variation,c26,5,139
2246,1494,white,mate,alekhine defense: four pawns attack | fianchetto variation,b03,10,41
1504,1578,black,mate,philidor defense #3,c41,5,142
1507,1490,black,resign,four knights game: italian variation,c50,8,60
1652,1498,white,resign,polish opening,a00,1,83
1507,1649,black,resign,italian game: classical variation #2,c53,7,100
1482,1493,black,resign,alekhine defense: normal variation,b02,4,52
1493,2108,white,resign,nimzowitsch defense: lean variation,b00,4,29
1946,1772,white,resign,queen's gambit declined: three knights variation,d37,7,67
2057,1782,white,resign,queen's gambit declined: neo-orthodox variation | main line,d55,13,71
1793,1783,black,resign,gruenfeld defense: three knights variation | burille variation,d94,9,60
1793,2227,black,resign,indian game: west indian defense,e61,4,34
1783,1781,white,resign,indian game: west indian defense,e61,4,56
1791,1876,black,resign,tarrasch defense: symmetrical variation,d32,10,39
1877,1799,white,mate,queen's pawn game: zukertort variation,d02,3,53
1935,1784,black,resign,french defense: tarrasch variation | chistyakov defense,c07,8,86
1795,1798,black,resign,polish defense,a40,2,23
1794,1806,white,mate,english opening: agincourt defense #2,a13,4,63
1803,1900,draw,draw,old indian defense,a53,4,62
1802,1858,draw,draw,queen's indian defense: spassky system,e14,7,44
1802,1781,draw,draw,modern defense,a40,2,111
1722,1794,black,resign,french defense: advance variation,c02,8,80
1784,1783,black,resign,french defense: king's indian attack,c00,3,50
1795,1753,black,resign,slav defense,d10,4,12
1500,1795,white,resign,french defense: classical variation | steinitz variation,c11,7,61
1757,1785,black,mate,van't kruijs opening,a00,1,40
1825,1232,white,resign,horwitz defense,a40,2,55
1492,1191,black,mate,french defense: la bourdonnais variation,c00,3,52
1419,1151,black,outoftime,van't kruijs opening,a00,1,72
1346,1112,black,resign,french defense: advance | steinitz variation,c02,7,106
1118,1456,black,resign,alekhine defense,b02,2,2
1126,1450,black,resign,sicilian defense,b20,2,2
1154,1147,black,resign,king's pawn game,c20,2,2
1227,1179,white,resign,clemenz opening,a00,1,2
1507,1188,white,resign,scandinavian defense,b01,2,2
1196,1547,black,resign,king's pawn game,c20,2,2
1467,1209,white,resign,horwitz defense,a40,2,2
1226,1431,black,resign,mieses opening,a00,1,2
1362,1252,white,resign,pirc defense #4,b07,2,2
1076,1319,white,resign,french defense #2,c00,2,2
1346,1503,black,resign,king's pawn game,c20,2,2
1369,1581,black,resign,mieses opening: reversed rat,a00,2,2
1567,1400,white,resign,ware defense,b00,2,2
1445,1546,black,resign,kadas opening,a00,1,2
1538,1516,white,resign,ware defense,b00,2,2
1630,1556,black,resign,grob opening,a00,1,3
1834,1709,white,resign,french defense #2,c00,2,2
1778,1779,black,resign,english opening: anglo-indian defense | scandinavian defense,a15,4,54
1881,1963,white,resign,sicilian defense: canal-sokolsky attack,b51,5,43
1963,1881,black,resign,french defense: steiner variation,c00,3,23
1963,1881,white,resign,english opening: anglo-dutch defense,a10,2,7
1963,1881,white,resign,english opening: anglo-dutch defense,a10,2,10
1963,1881,white,resign,polish opening: dutch defense,a00,2,2
1881,1963,white,resign,sicilian defense: nyezhmetdinov-rossolimo attack | fianchetto variation,b31,6,48
1918,1904,white,resign,dutch defense: semi-leningrad variation,a81,6,45
1903,1920,draw,draw,caro-kann defense: advance variation | short variation,b12,7,55
1881,1800,white,mate,sicilian defense: nyezhmetdinov-rossolimo attack | fianchetto variation,b31,6,71
1973,1881,black,mate,french defense: tarrasch variation | closed variation | main line,c06,15,36
1881,1973,white,resign,scandinavian defense: marshall variation,b01,6,18
1973,1881,black,resign,zukertort opening: lisitsyn gambit,a04,3,33
1881,1973,white,resign,caro-kann defense: advance variation | short variation,b12,7,32
1973,1881,white,resign,french defense: steiner variation,c00,3,31
1973,1881,black,resign,english opening: anglo-dutch defense,a10,2,2
1881,1973,white,resign,sicilian defense: nyezhmetdinov-rossolimo attack,b30,5,57
1973,1881,black,resign,english opening: anglo-dutch defense,a10,2,37
1881,1973,white,resign,sicilian defense: nyezhmetdinov-rossolimo attack | fianchetto variation,b31,6,15
1863,1713,white,mate,sicilian defense: delayed alapin variation,b40,5,73
1839,1765,white,mate,caro-kann defense: advance variation,b12,5,53
1810,1749,white,resign,ruy lopez: morphy defense | caro variation,c70,8,55
1973,1810,black,mate,ruy lopez: closed variations | pilnik variation,c90,17,60
1810,1973,black,resign,sicilian defense: accelerated dragon | maroczy bind | breyer variation,b39,14,14
1973,1810,black,resign,italian game: classical variation | albin gambit,c53,9,54
1810,1973,white,resign,sicilian defense: najdorf variation | english attack | anti-english,b90,12,38
1973,1810,draw,draw,ruy lopez: closed variations,c84,10,57
1973,1810,white,resign,ruy lopez: berlin defense | rio gambit accepted,c67,8,11
1810,1973,black,resign,sicilian defense: nyezhmetdinov-rossolimo attack,b30,5,28
1973,1810,black,resign,english opening: anglo-dutch defense,a10,2,39
1973,1810,white,resign,english opening: agincourt defense,a13,2,11
1973,1810,white,resign,dutch defense: staunton gambit accepted,a82,4,15
1810,1973,white,resign,nimzo-indian defense: ragozin variation,e20,8,27
1973,1810,white,resign,polish opening,a00,1,31
1973,1810,draw,draw,caro-kann defense: accelerated panov attack | modern variation,b10,8,41
1973,1810,white,resign,french defense: tarrasch variation | closed variation | main line,c06,15,35
1973,1810,black,resign,french defense: steiner variation,c00,3,30
1973,1810,white,resign,english opening: agincourt defense #3,a13,3,26
1973,1810,white,resign,english opening: agincourt defense,a13,2,23
1828,2035,black,resign,ruy lopez: closed variations | flohr system,c92,18,24
1900,1774,black,resign,french defense: exchange variation,c01,5,42
1808,1894,black,resign,ruy lopez: classical variation | central variation,c64,7,24
1973,1840,white,resign,french defense: winawer variation | advance variation #3,c17,8,10
1892,1770,black,mate,horwitz defense,a40,2,92
1884,1784,white,resign,torre attack #2,a46,3,75
1900,1702,black,outoftime,horwitz defense,a40,2,116
1888,1918,white,resign,east indian defense,a49,4,70
1881,1753,white,resign,queen's pawn game: chigorin variation,d02,4,69
1874,1742,white,resign,queen's pawn game: krause variation,d02,4,54
1888,1780,black,outoftime,queen's pawn game: colle system,d04,5,68
1904,1740,black,outoftime,slav defense: quiet variation | pin defense,d12,8,58
1894,1862,white,outoftime,english defense #2,a40,2,79
1888,1700,white,resign,colle system,d05,6,115
1902,1810,black,outoftime,englund gambit declined | reversed french,a40,3,158
1892,1861,white,outoftime,horwitz defense,a40,2,131
1885,1742,white,outoftime,queen's pawn,a40,1,65
1877,1780,white,outoftime,queen's pawn game: chigorin variation,d02,4,77
1882,1722,draw,draw,horwitz defense,a40,2,108
1873,1809,white,resign,queen's pawn game: colle system,d04,5,43
1866,1737,white,mate,queen's pawn,a40,1,87
1859,1744,white,mate,queen's pawn,a40,1,29
1874,1700,black,outoftime,queen's pawn game: anti-torre,d02,4,64
1865,1823,white,resign,modern defense,a40,2,79
1881,1703,black,outoftime,queen's pawn game: symmetrical variation,d02,4,76
1891,1713,white,mate,queen's pawn game: zukertort variation,d02,3,59
1905,1803,black,outoftime,queen's pawn game: symmetrical variation,d02,4,80
1897,1793,white,outoftime,queen's pawn game: zukertort variation,d02,3,125
1890,1755,white,mate,queen's pawn game: colle system,d04,5,121
1903,1842,black,mate,torre attack #2,a46,3,76
1917,1795,black,outoftime,queen's pawn game: krause variation,d02,4,68
1931,1803,black,outoftime,modern defense,a40,2,64
1926,1736,white,mate,queen's pawn,a40,1,67
1918,1823,white,resign,modern defense,a40,2,59
1910,1813,white,resign,queen's pawn game: symmetrical variation,d02,4,51
1903,1787,white,resign,modern defense,a40,2,45
1895,1798,white,resign,queen's pawn game: zukertort variation,d02,3,45
1888,1765,white,resign,queen's pawn game: chigorin variation,d02,4,96
1903,1744,black,outoftime,east indian defense,a49,4,72
1897,1730,white,outoftime,queen's pawn game: symmetrical variation,d02,4,117
1890,1768,white,mate,queen's pawn game: chigorin variation,d02,4,63
1905,1745,black,mate,queen's pawn game: zukertort variation,d02,3,36
